id;cost;name;usebefore;type;storage
2dd2b99b-7a39-4065-921e-b27fa4fd6b53;€54,16;Sugar - Monocystal / Rock;4/28/2020;Sweets;freezer
87267433-00f8-4628-a835-5fe94dac083e;€54,73;Cod - Fillets;1/19/2020;Sweets;fridge
e22aac7f-045b-4301-bf2b-3d3fdffc7d54;€16,82;Beef - Rouladin, Sliced;11/12/2020;Fruits;freezer
c231b679-f884-45d4-b814-d98fc5c9c583;€91,51;Salmon - Fillets;1/16/2020;Vegetables;normal
f63ed5a4-4110-48d8-8f50-d758d0901eea;€79,29;Appetizer - Asian Shrimp Roll;7/19/2020;Alcohol;normal
d588fe4b-a104-47f8-8433-5c11a80d1d75;€67,78;Lid Tray - 12in Dome;5/24/2020;Alcohol;fridge
9f54425f-2164-4495-af5a-1cbc0f413853;€54,13;Bread Bowl Plain;2/9/2020;Alcohol;normal
2c982a14-477c-4532-80c4-57eb0528a642;€39,90;Pomello;11/8/2020;Fruits;fridge
14f169a5-7fc4-4bcf-a8d3-73ef715646d7;€55,53;Cheese - Wine;4/7/2020;Alcohol;fridge
933327a5-0359-419d-a928-a11f987fa00c;€1,45;Curry Powder;1/2/2020;Fruits;freezer
6bddf4fa-43d4-41fa-82e8-719898601680;€18,95;Yoplait - Strawbrasp Peac;2/17/2020;Alcohol;fridge
87835602-6530-429f-add0-d35f11d28125;€33,17;Goulash Seasoning;3/2/2020;Vegetables;normal
6defb988-92de-4ad8-b8e9-0e513672b612;€47,12;Glass - Wine, Plastic, Clear 5 Oz;9/25/2020;Vegetables;freezer
e1006c23-7ad0-4678-9ef3-61ce159aced3;€19,84;Veal - Brisket, Provimi,bnls;8/1/2020;Alcohol;fridge
361f9ddb-7bdd-4c59-83d2-86999bafb022;€26,28;Wine - Coteaux Du Tricastin Ac;3/2/2020;Alcohol;fridge
6eb97c1f-0422-4e82-9cd8-5dcd93d902b4;€86,42;Calypso - Pineapple Passion;10/28/2020;Vegetables;normal
b51fe3d7-ba06-403b-8a38-daf4ce6359d2;€14,35;Vinegar - White Wine;4/4/2020;Sweets;normal
c1efee6c-e097-4018-88b0-ccc7602c4d50;€83,61;Celery;5/29/2020;Fruits;freezer
6bca8227-4bc8-4fb8-8fcd-ead08c26af63;€59,79;Molasses - Fancy;8/27/2020;Alcohol;fridge
4e65307e-6a67-48cf-9990-4af085ed3797;€43,26;Toamtoes 6x7 Select;2/2/2020;Fruits;fridge
24896d05-07e4-4602-b87c-b00370f8ec31;€66,54;Spring Roll Veg Mini;10/4/2020;Fruits;freezer
b4c8a004-9404-49b3-92ef-c07da2ec1056;€9,26;Muffin Chocolate Individual Wrap;12/4/2019;Sweets;fridge
32520db1-d603-4329-a4d7-67d6652e07c8;€51,90;Bread - Mini Hamburger Bun;4/8/2020;Alcohol;normal
5253d66b-0123-47c8-8706-287020f6516e;€69,41;Lighter - Bbq;10/30/2020;Fruits;freezer
ae486dc3-da2a-4129-aaab-e1ca79feda0d;€75,43;Soup - Campbells;9/27/2020;Fruits;normal
6fe445ca-9cfd-4c7b-b673-cbf76507ffdb;€90,52;Juice - Lagoon Mango;6/25/2020;Fruits;fridge
a4f098bb-a5ac-4ca4-8848-f7cacbad4313;€79,90;Lettuce - Red Leaf;1/28/2020;Fruits;fridge
9a9cae39-f5a3-4a7f-b89b-96397bc539c1;€54,34;Bagelers - Cinn / Brown;3/14/2020;Vegetables;fridge
0762ebdb-3fce-4b1d-af3c-9bf55f20015a;€84,64;Cheese - Mozzarella, Buffalo;4/26/2020;Sweets;normal
9ed5e0f9-02a2-436a-b4ac-eef6c9103fb4;€24,01;Tomatoes - Roma;7/19/2020;Sweets;fridge
5c444574-4cfc-4a38-94eb-7cfcfd32793c;€2,36;Rosemary - Primerba, Paste;4/27/2020;Vegetables;fridge
247b7fcc-9d38-4955-9628-4d84979b718d;€69,44;Bouillion - Fish;2/21/2020;Sweets;normal
0e1a9903-f703-4845-8b35-670f75753944;€36,74;Island Oasis - Wildberry;1/16/2020;Vegetables;fridge
f1f66491-715d-4039-9d36-6500f9b739e4;€12,65;Horseradish - Prepared;2/20/2020;Vegetables;normal
bb884c7c-7aa7-4c32-a182-2de23ff15a80;€57,28;Beans - Fava Fresh;8/11/2020;Fruits;normal
4f5762ac-aba5-4058-a3b8-728e8d8633bc;€50,22;Crush - Grape, 355 Ml;5/17/2020;Sweets;normal
43de4a06-c6fe-4423-af47-80ed0834dc77;€78,16;Scallops - U - 10;11/10/2020;Fruits;freezer
70fcc026-7874-4327-9abd-4eac7c6e1a7e;€19,41;Worcestershire Sauce;9/27/2020;Fruits;freezer
ba9f078b-df26-4126-a66c-487202bae6a1;€79,38;Chick Peas - Dried;6/5/2020;Vegetables;fridge
8f8ef9ec-90fd-413e-a724-0537f08e14dd;€70,43;Canadian Emmenthal;7/2/2020;Fruits;normal
125a9dce-355b-4d67-abf5-78eadae534f4;€66,92;Gelatine Leaves - Bulk;12/16/2019;Fruits;freezer
237e4588-edeb-4416-87f7-9a3e762f3352;€33,49;Vodka - Moskovskaya;12/6/2019;Fruits;normal
239ec435-e895-4c19-8ece-ac05d8978aad;€96,79;Beer - Upper Canada Light;3/28/2020;Vegetables;freezer
49fd01a7-567a-4760-a34b-792c4fd118a5;€98,34;Cheese - Asiago;1/14/2020;Alcohol;freezer
a4edd2de-c133-4678-83e9-de3df6c15f6e;€15,34;Cookie Dough - Chocolate Chip;10/29/2020;Alcohol;freezer
e1887b61-3b36-4275-a7bc-1f5915e8cb77;€55,85;Bread - Bistro Sour;4/14/2020;Alcohol;normal
f35afda4-6a8b-44f3-bdc6-c1394ab09815;€78,35;Lemon Tarts;2/6/2020;Fruits;freezer
53790c78-6c9c-46da-9a97-01873e863715;€75,07;Lobster - Baby, Boiled;5/15/2020;Alcohol;freezer
d29514aa-8dd5-4025-9b63-8d45621c7e00;€37,05;Beer - Mill St Organic;1/17/2020;Vegetables;normal
e361b689-1a41-4b79-8b84-0bb6081d3eda;€74,73;Asparagus - White, Fresh;8/25/2020;Sweets;normal
026b4aed-a5e3-43d5-955f-e645f8aa97e7;€44,17;Coconut - Creamed, Pure;6/26/2020;Sweets;fridge
5730588b-2f97-40eb-a0b3-37dedda9cad8;€30,35;Doilies - 5, Paper;8/20/2020;Vegetables;normal
bbc9b0f1-1ecb-40df-94e5-838558b4a70f;€81,58;Tea - Green;6/4/2020;Alcohol;freezer
8924a4d3-db9c-49da-957d-d3ab69eae55e;€32,03;Bar - Granola Trail Mix Fruit Nut;7/9/2020;Alcohol;fridge
b679fd42-e9d2-4123-8e96-148d92fec344;€2,31;Bread - Roll, Soft White Round;3/26/2020;Vegetables;fridge
ba47d928-2fe2-407a-be9e-d0b6bd618e89;€10,37;Chives - Fresh;4/23/2020;Alcohol;freezer
3688034f-33a8-4214-a74f-501f1da5d307;€63,38;Black Currants;1/20/2020;Sweets;normal
2755a91d-1a56-42f5-88ca-302f97a500df;€18,59;Eggplant - Baby;5/26/2020;Vegetables;freezer
a12f708b-a13e-436d-986e-22ac72ad300b;€21,95;Vermacelli - Sprinkles, Assorted;3/21/2020;Vegetables;normal
b67f5840-c05e-4406-8286-2d88ff2e4e4f;€96,94;Mushroom - Oyster, Fresh;4/5/2020;Fruits;normal
ff8d68fd-e2ba-431e-8d9e-ba02d507d9fe;€69,83;Muffin Chocolate Individual Wrap;11/17/2020;Fruits;freezer
f27d27de-9065-4ee3-8cdb-443430d7e12c;€63,65;Thyme - Fresh;3/11/2020;Vegetables;normal
e37378e3-f23e-47b7-8627-506caa56f8d5;€37,72;Potatoes - Instant, Mashed;11/12/2020;Sweets;fridge
be54e3be-e65f-4767-a8fe-223bf3276737;€74,61;Chef Hat 25cm;6/11/2020;Vegetables;freezer
aefe0d6c-91fb-464e-8ef7-d47b7521b5eb;€4,24;Tea Leaves - Oolong;5/20/2020;Vegetables;normal
78b2e290-14f4-486e-85cc-27ca751634d4;€9,18;Sterno - Chafing Dish Fuel;11/1/2020;Vegetables;normal
93816789-019d-4285-b4c3-f613be84cad2;€17,97;Trout - Smoked;9/5/2020;Fruits;freezer
6d39cedf-b9b1-4b0e-b244-a73c5c53df58;€99,28;Crab - Imitation Flakes;10/1/2020;Sweets;fridge
434e3360-06ad-4225-81d3-cd0d694bf116;€29,38;Milk - Chocolate 500ml;11/6/2020;Sweets;normal
9b10948e-280b-426a-b9c0-344fdbe1df42;€87,63;Wine - Casablanca Valley;8/31/2020;Alcohol;freezer
840a6c32-a778-4128-9c11-61630bd02d02;€13,39;Sparkling Wine - Rose, Freixenet;7/23/2020;Sweets;freezer
019400dd-4cf1-4b8d-87ad-b70787610ed3;€96,04;Trout Rainbow Whole;11/3/2020;Sweets;fridge
f9d2d4ef-7fc2-492a-8938-06f8c69f0d86;€25,41;V8 Splash Strawberry Kiwi;12/24/2019;Vegetables;freezer
9399b620-cffc-4a50-b673-11cc31536121;€56,55;Chick Peas - Dried;12/30/2019;Vegetables;freezer
8487e034-8a07-400c-8817-bf4b2a021b82;€20,64;Cheese - Pied De Vents;5/3/2020;Fruits;fridge
ca1f9b06-316c-44ad-ad17-855f8cc06fce;€49,02;Browning Caramel Glace;5/12/2020;Alcohol;freezer
cb941122-d75b-4b96-aee2-f3b111978de0;€86,61;Cake - Mini Potato Pancake;7/13/2020;Alcohol;fridge
1868692a-3e12-4b6d-bbfa-2f2158cfa154;€77,52;Beans - Kidney, Canned;11/24/2020;Alcohol;fridge
f9c34a46-353d-4c76-a7ad-ed98ad79b45b;€99,89;Bacon Strip Precooked;8/23/2020;Fruits;freezer
58e099d4-8e5b-481f-9ac9-a281397bd330;€24,61;Dry Ice;2/29/2020;Fruits;fridge
111d1b89-74d7-44ba-a995-70a25dd19a86;€63,53;Gatorade - Orange;6/2/2020;Sweets;freezer
55514753-1f54-445a-af6c-c2b4b4c1cbc9;€89,29;Rabbit - Legs;4/10/2020;Alcohol;fridge
134a5ad0-0121-494c-b918-b959245e15bb;€14,72;Pasta - Linguini, Dry;12/8/2019;Fruits;fridge
56d1486c-7c85-4064-9fb3-e4a7f82ab0ee;€29,00;Oil - Safflower;8/6/2020;Fruits;fridge
59167218-97fd-40d0-b46e-591fd2d516db;€5,24;Syrup - Kahlua Chocolate;6/28/2020;Alcohol;fridge
66141f22-1ef3-4459-b90b-6dfc9e9bad05;€93,17;Chocolate - White;8/7/2020;Fruits;freezer
466f599b-a028-42af-92cd-44458c755b2d;€17,36;Rum - Spiced, Captain Morgan;9/15/2020;Vegetables;freezer
923d292c-7b70-47a4-bb72-117acdc46df6;€69,43;Squid Ink;11/13/2020;Vegetables;fridge
cc6ace3d-023a-4885-8b2e-77efe25fa97e;€3,94;Pork - Butt, Boneless;9/25/2020;Alcohol;freezer
0247ec10-4b38-4a35-b83b-23b97a78f61f;€25,59;Pork - Smoked Back Bacon;7/15/2020;Fruits;freezer
5bd887b6-7a48-4300-8031-e909762a39ce;€43,49;Onions - Cooking;9/21/2020;Vegetables;normal
088c462b-105d-4363-bfc1-b5af373c35d4;€30,60;Fond - Chocolate;6/1/2020;Alcohol;freezer
f4394afa-48bd-4383-9f00-6c4b1da5376c;€85,49;Cheese - Cheddar, Medium;4/17/2020;Fruits;fridge
1e7b6fba-efb0-40e4-bc0c-d0c6f96c8cf5;€1,24;Wine - Bouchard La Vignee Pinot;1/16/2020;Sweets;normal
1dd8ab6c-e12d-4116-9108-aaba67c73bf1;€1,92;Arizona - Green Tea;9/15/2020;Vegetables;normal
6a585e1d-55ec-4aa2-b5a5-13746a900c0d;€55,74;Tea - Herbal - 6 Asst;9/8/2020;Sweets;freezer
46617bab-d199-4226-8a82-424e94ca84c0;€60,87;Cheese - Grana Padano;10/24/2020;Alcohol;fridge
fe5ec497-d01b-4a7b-b329-ee70b1585cf1;€44,27;Pastry - Lemon Danish - Mini;1/26/2020;Fruits;freezer
3c818b97-5176-498d-90de-40ea0bb9eeea;€40,19;Fireball Whisky;10/28/2020;Fruits;freezer
c8e695a7-eb48-4fa2-97f1-79c597c1a055;€84,84;Ranchero - Primerba, Paste;1/20/2020;Sweets;normal
6251e5c7-0d68-476b-9b83-a7243cc8c91d;€35,02;Apple - Delicious, Red;7/10/2020;Fruits;freezer
2ff50882-ba5b-4f5c-a300-e09be3d4c689;€99,49;Crab - Meat;3/27/2020;Sweets;fridge
9fd0ad3a-c535-41cb-9939-9f7ed93cacb5;€26,34;Dill - Primerba, Paste;8/25/2020;Fruits;freezer
f37950e7-4b3c-417a-971d-af3280cec9ec;€18,36;Grapes - Red;3/22/2020;Fruits;normal
bdec8f1e-81f6-4e46-8bdc-33c8e593748d;€10,25;Lettuce - Arugula;12/5/2019;Alcohol;freezer
9421c93c-fdb3-444c-9147-a6cec2cff2d1;€45,62;Soup - Boston Clam Chowder;6/12/2020;Fruits;freezer
dd3ec444-2da8-447b-af1b-379d070ab1a6;€2,12;Cheese - Ricotta;12/24/2019;Sweets;normal
0330ec2c-4671-432b-b793-a6304cd04cd2;€41,82;Pepper - Gypsy Pepper;1/3/2020;Sweets;normal
480bf4d9-c927-4b25-9b06-69013ee39035;€88,05;General Purpose Trigger;12/12/2019;Sweets;fridge
981f0b50-68db-4eb5-92ef-ee051cd9b447;€27,25;Kiwi;5/28/2020;Vegetables;fridge
2cefa840-1bd3-4718-bcb5-35b36aa5138c;€38,04;Eggroll;10/27/2020;Sweets;freezer
0789f581-7583-4d5f-a063-7b18258b566e;€38,99;Stock - Chicken, White;12/28/2019;Sweets;fridge
c61cf0fe-dc9b-4748-8c44-09ec612f11ac;€89,08;Cheese - Mix;8/20/2020;Alcohol;fridge
4f6a9659-753a-4706-ab86-ec14fcfc2ce4;€24,20;Laundry - Bag Cloth;2/4/2020;Sweets;fridge
9bcb914d-0faa-45eb-8593-cc7056bd7111;€31,93;Cake - Mini Potato Pancake;2/10/2020;Alcohol;freezer
46532594-323b-47fa-a2be-85dc21d1e4ce;€24,98;Onions - Dried, Chopped;4/25/2020;Alcohol;normal
666932e5-3e13-4c61-8d8f-6e13ecb89579;€85,81;Tea - Black Currant;12/3/2019;Alcohol;fridge
d7c6b6f7-e2e6-4871-a1d6-aa9de17b7b95;€40,20;Wine - Magnotta - Belpaese;4/25/2020;Alcohol;freezer
6c6d6a7a-07b9-4eb3-a465-07f0fc43d3b1;€64,43;Appetizer - Tarragon Chicken;9/5/2020;Alcohol;freezer
388422a2-5bcf-471d-b344-a99b098dcc1e;€55,82;Pork - Ham Hocks - Smoked;5/13/2020;Sweets;normal
3d6b8e86-7389-4252-b0b1-5d2d677ee4a6;€39,65;Iced Tea - Lemon, 340ml;9/12/2020;Sweets;fridge
f83781c3-3246-48c5-aeec-48bcd495f676;€70,83;Curry Paste - Madras;3/25/2020;Fruits;freezer
24542188-c763-4307-9a35-c934fecb8b0b;€5,53;Rum - Mount Gay Eclipes;6/21/2020;Sweets;freezer
76ad936f-a164-497f-9ea4-80a8f6f022a5;€51,59;Juice - V8 Splash;7/29/2020;Alcohol;fridge
d0ee6df0-95e8-4b0e-8446-2608c0e34683;€49,22;Milk - Skim;3/3/2020;Vegetables;freezer
0accbd8b-703e-4e4f-88a8-aed13150a4e8;€27,22;Grenadillo;5/23/2020;Vegetables;normal
c751c276-58f8-4aed-8a70-2337b7b8826b;€65,25;Worcestershire Sauce;3/5/2020;Vegetables;fridge
ea6ca58d-3d58-4634-881a-83db2cd97739;€48,76;Bread - Multigrain, Loaf;9/13/2020;Fruits;freezer
830971f4-681b-4022-92b8-0b7eef9d621f;€82,67;Cake - Sheet Strawberry;12/15/2019;Sweets;fridge
c3fd8afc-f42a-41a1-8c0f-a29c86fcdb76;€5,21;Triple Sec - Mcguinness;9/18/2020;Vegetables;fridge
e9e49e7f-f234-45af-9433-1273b9dc98d0;€45,35;Sauce - Vodka Blush;1/28/2020;Fruits;freezer
81f3d0e7-b216-4434-b6f8-41de6a9a84c2;€3,93;Chives - Fresh;4/1/2020;Sweets;freezer
85495caa-8c70-4720-86a7-2875e9898eb6;€34,67;Versatainer Nc - 888;7/4/2020;Alcohol;freezer
8c26c6f1-2ac9-496e-812d-e8a921e70e2c;€54,56;Wine - Soave Folonari;6/30/2020;Vegetables;normal
a5333a3f-71ac-4b01-a057-5ec927043c4d;€85,02;Appetizer - Cheese Bites;4/14/2020;Fruits;normal
8d5fe8cc-563d-4f60-a692-60221fa6193a;€55,21;Lid - Translucent, 3.5 And 6 Oz;8/31/2020;Alcohol;freezer
4a6ec801-8d6c-4003-a8d4-ac5b3ec7848a;€35,63;Wine - Maipo Valle Cabernet;7/21/2020;Fruits;normal
f65d03f9-b600-48cc-91ac-40ee7112452a;€16,72;Flour - Whole Wheat;8/1/2020;Alcohol;fridge
35cfe142-d284-47ce-a4d7-e9a7ef47fd1d;€41,12;Water - Evian 355 Ml;4/27/2020;Vegetables;normal
283370c3-4a8e-4e0b-8f32-bec5d2cdc096;€95,77;Soup - Campbells, Chix Gumbo;7/19/2020;Fruits;normal
f4ab57b6-db1e-4bfa-8791-e9cf124d4f7f;€42,13;Blackberries;9/3/2020;Sweets;normal
7bb8dfd9-04f4-4bbf-b9f5-77630f495fb3;€0,42;Pasta - Ravioli;6/14/2020;Fruits;fridge
88b604ec-bb6c-43d8-8f0f-2d1df45219fe;€53,60;Gin - Gilbeys London, Dry;6/24/2020;Vegetables;fridge
17ee7088-c4f4-4b69-9083-0ff88cd784cd;€37,45;Veal - Brisket, Provimi, Bone - In;1/30/2020;Alcohol;fridge
97039b09-68b8-4152-8adf-15d84f62750d;€51,31;Pepper - Chipotle, Canned;9/6/2020;Fruits;freezer
b4c857e2-603c-4b26-b0de-23f3d3d5fe6e;€89,55;Tandoori Curry Paste;3/21/2020;Fruits;normal
897bb490-743c-4277-bd81-ccdcd1521171;€43,22;Rambutan;8/11/2020;Vegetables;freezer
7cf2919a-c18e-4691-a6ac-8b9b10d6e05b;€93,73;Blueberries - Frozen;1/3/2020;Fruits;fridge
327ea3a2-5043-4ca1-b7e0-687ab73a2bab;€50,37;Pepper - Julienne, Frozen;6/11/2020;Fruits;fridge
26c5c57d-46ae-42b7-ac22-b6bfb2858172;€12,31;C - Plus, Orange;1/8/2020;Sweets;freezer
90a2c92b-81fd-466b-ac7e-4afb686945e9;€94,53;Pastry - Mini French Pastries;4/11/2020;Vegetables;freezer
59b2fdc6-97dc-4e24-8fb3-a25ede64999c;€99,95;Pickles - Gherkins;8/29/2020;Vegetables;normal
05962de1-a638-454c-a36d-2f41297b0c22;€44,53;Soup - Campbells Mushroom;3/26/2020;Fruits;fridge
ac161416-afab-4a42-9723-9b29eba3c55a;€14,63;Spring Roll Wrappers;5/8/2020;Alcohol;normal
d2f0bdf4-c838-47fb-80b0-1ca19079b8f1;€98,13;Pate - Liver;2/5/2020;Sweets;freezer
00b52c2d-0847-43c4-b450-fd51db73a6b8;€64,05;Wine - Soave Folonari;3/15/2020;Alcohol;normal
b2836528-015d-4cd1-bd9b-e47f36bbc45c;€20,73;Muffin - Banana Nut Individual;6/4/2020;Sweets;freezer
107ec847-a37a-44af-8584-a1990f89b2e9;€86,28;Sole - Dover, Whole, Fresh;4/17/2020;Vegetables;fridge
329683c8-6f89-494c-a85b-833e05b771df;€54,29;Vermouth - White, Cinzano;11/6/2020;Sweets;normal
9c4b628c-071c-4114-b510-509d1013118f;€5,05;Bacardi Limon;6/22/2020;Fruits;fridge
0a982336-3b62-4262-8185-b3527fc8f533;€88,89;Pork - Smoked Back Bacon;7/5/2020;Sweets;freezer
1213b429-936e-4a42-a36b-b3bc33c606f8;€89,29;Pastry - Key Limepoppy Seed Tea;5/16/2020;Alcohol;freezer
937ae68e-dbe9-4958-b48d-ed48a9fd3735;€59,67;Oxtail - Cut;3/16/2020;Alcohol;freezer
37662e82-cf9e-4aef-86c7-e0e66b367aa5;€11,27;Wine - Chianti Classica Docg;7/18/2020;Sweets;fridge
5644657c-7f9a-435f-9929-11ed3f17577c;€55,70;Cheese - Grie Des Champ;7/12/2020;Alcohol;fridge
7d30b7d8-6f22-4170-a5ee-bd75ecce658b;€48,82;Arizona - Green Tea;5/29/2020;Sweets;freezer
37c6aa65-6216-4cbc-8e43-32280180caba;€87,45;Appetizer - Mango Chevre;3/4/2020;Fruits;normal
b1f0fd42-4528-41d5-beac-f1cfc1148e82;€70,21;Wine - White, Riesling, Henry Of;7/16/2020;Alcohol;freezer
891558b1-80ad-4bdf-bc6e-e9d2bccb7429;€17,16;Lobster - Base;3/1/2020;Vegetables;freezer
143ca5f1-7067-44cd-8cd4-bf1fb6da73d7;€52,39;Creme De Cacao Mcguines;11/5/2020;Fruits;fridge
de65be6e-73fa-4d32-9f49-48fdbe5569bb;€68,36;Soup - Campbellschix Stew;5/27/2020;Alcohol;freezer
7d2d12cd-aae8-433a-9174-2e57f7901377;€95,01;Clams - Canned;3/20/2020;Fruits;normal
4e85e6f6-c23b-4897-b7af-3ce9b11f9248;€14,73;Chutney Sauce - Mango;3/30/2020;Fruits;normal
9c75efbb-e479-44f6-ad3c-b59b8c9fc092;€97,23;Ocean Spray - Kiwi Strawberry;7/31/2020;Sweets;freezer
3850e4f3-cbc9-46de-b659-b808ad0a0a11;€35,95;Beer - Molson Excel;7/7/2020;Fruits;freezer
681e1e8a-53d8-4a20-90a8-330416b06d15;€86,01;Tea - Honey Green Tea;7/28/2020;Alcohol;normal
1fdba165-f423-4df1-98ac-4efb706afe44;€17,62;Coffee - Irish Cream;9/20/2020;Vegetables;normal
be1857ee-2f4c-4055-8611-4032e61a40a8;€15,02;Clementine;8/5/2020;Fruits;freezer
e9b18864-94e6-4529-904f-7f185adb96d9;€24,73;Sole - Iqf;6/15/2020;Fruits;freezer
25bb8853-faf4-4cdc-8876-54bf48da40e9;€58,42;Lamb - Whole, Frozen;8/13/2020;Alcohol;freezer
63b00033-ded9-4b7f-8d3b-52356ade864d;€39,89;Pasta - Orzo, Dry;3/8/2020;Vegetables;normal
eb821651-eb47-470e-82a0-fdc54034b8b0;€69,52;Veal - Brisket, Provimi, Bone - In;6/29/2020;Vegetables;normal
9a8620e1-9572-44bf-a60b-f92705e639ff;€70,23;Fib N9 - Prague Powder;6/29/2020;Fruits;fridge
47604cbc-206b-4af0-bc83-72483010bbcf;€33,51;Nutmeg - Ground;11/9/2020;Sweets;normal
cbc92e95-4723-4ec0-8b93-30a6125ca3e7;€27,09;Chips - Miss Vickies;2/22/2020;Sweets;fridge
729fe57a-64ee-4ea3-915c-abc8a62d9316;€74,48;Vinegar - Red Wine;11/9/2020;Vegetables;normal
31a7ee13-cb67-4e88-aae4-413d19fb555e;€1,60;Asparagus - Green, Fresh;8/14/2020;Fruits;freezer
61e31135-7752-4c91-93e0-8704fad95fe1;€54,83;Soup - Campbells Mac N Cheese;8/30/2020;Sweets;fridge
6d21505f-c044-40ad-9f0f-1785271c936e;€28,45;Sherbet - Raspberry;1/6/2020;Sweets;fridge
32992047-58e5-48c6-a598-8b3116f38db8;€13,05;Sprouts - Pea;6/6/2020;Fruits;freezer
73b31e8e-8fe8-41a9-98c7-813e4a499ec5;€34,83;Appetizer - Smoked Salmon / Dill;7/13/2020;Alcohol;fridge
e0f67851-4cb1-4fe9-a29c-0be00b297674;€70,05;Pastry - Butterscotch Baked;6/8/2020;Sweets;freezer
049c5d82-4256-412e-bc5b-673e56b99f58;€50,49;Glass - Juice Clear 5oz 55005;10/8/2020;Vegetables;normal
408e9844-7f7e-478b-abd7-08465a5cc38c;€58,22;Lid - 0090 Clear;6/10/2020;Fruits;freezer
e3f54c96-5d25-424d-ae5d-fd38e9a9f319;€85,98;Pumpkin - Seed;8/7/2020;Sweets;normal
9066f0fa-74ca-45a7-9841-03494ca646b4;€21,78;Pork - Suckling Pig;3/9/2020;Fruits;fridge
c8fad827-a30a-41bc-8055-1d0910c829f1;€13,02;Pur Source;8/22/2020;Vegetables;normal
cd677f91-b721-4725-8774-3a3be3f210fa;€42,20;Table Cloth 81x81 White;7/10/2020;Vegetables;freezer
23ef3f60-26a1-45f7-b9b5-ab5c459dcbf7;€79,77;Corn - On The Cob;8/23/2020;Fruits;normal
4db6ce20-98e8-41f4-8b3d-23efb96ce07b;€49,07;Lettuce - Arugula;1/15/2020;Fruits;fridge
7374a0bb-40d5-4006-95f7-cbb3c9b16208;€47,94;Salsify, Organic;10/1/2020;Alcohol;fridge
a89dcb42-8e4b-4137-b589-d1eb864dd419;€88,76;Chicken - Breast, 5 - 7 Oz;5/27/2020;Vegetables;normal
1619c8e3-0c04-47cc-92bc-bf81f28e7a34;€46,24;Pork - Smoked Kassler;6/28/2020;Sweets;fridge
e16d1162-a7cf-45c5-b479-554f1ac222d3;€7,37;Pepper - Chilli Seeds Mild;10/25/2020;Fruits;fridge
d958f70a-bf89-4b49-846c-6ce5d4c2b8e3;€6,15;Eggplant - Regular;7/1/2020;Sweets;freezer
87a7b251-dacf-4902-b5d0-e75ee6946b9a;€17,44;Pie Pecan;5/7/2020;Alcohol;freezer
2cb405e1-1498-432b-8270-b60c8ff0f392;€95,63;Scrubbie - Scotchbrite Hand Pad;3/25/2020;Fruits;normal
2dae228a-5e10-4faf-8506-c2b17f3e6f2f;€65,59;Chocolate Bar - Reese Pieces;1/19/2020;Fruits;fridge
08982356-c931-412b-aa7b-85f5fd621817;€25,27;Water - Tonic;5/24/2020;Alcohol;normal
dc95915a-c14f-4054-a7ae-5fb6c2578b5b;€37,82;Squash - Pepper;1/3/2020;Vegetables;normal
870f2d3a-1e11-47ce-976b-a08098bffb13;€16,03;Dragon Fruit;10/8/2020;Alcohol;freezer
d9be9b1b-9080-4dbd-ad23-61e44a282968;€67,55;Bread - 10 Grain Parisian;12/5/2019;Vegetables;fridge
9bf2f846-2e6c-4e32-883a-664e49afe510;€91,52;Pecan Raisin - Tarts;2/19/2020;Fruits;fridge
3e838e41-6115-44aa-b398-3aae3b0ee910;€19,64;Dc Hikiage Hira Huba;2/10/2020;Vegetables;freezer
782f333b-6fb5-4933-abd8-22569778f8f3;€54,54;Tart - Lemon;6/27/2020;Sweets;normal
0456e828-458e-460f-99f1-bf078e0d0288;€12,41;Emulsifier;1/14/2020;Alcohol;normal
79c7b912-2319-4a50-b631-f9e9537b0f2a;€42,79;Ham - Virginia;10/1/2020;Fruits;freezer
e65d73e0-f2b3-4d29-9086-36897e8af357;€37,60;Jolt Cola - Red Eye;7/18/2020;Fruits;freezer
bf06a483-83ed-4f03-8543-5f30c49edba5;€2,02;Energy Drink - Redbull 355ml;6/7/2020;Fruits;freezer
c1330e7e-0a05-4153-a662-e2ea2b552de0;€39,47;Icecream Bar - Del Monte;9/2/2020;Vegetables;fridge
5fa7aece-3a95-4244-a0c9-042814fb2578;€15,03;Chips - Doritos;11/6/2020;Sweets;fridge
93fb31dd-28b8-4d6b-81a0-9cadedca60a6;€67,85;Chilli Paste, Sambal Oelek;11/4/2020;Sweets;freezer
e2811055-4a6a-4667-b8b6-2bb9f8f300d1;€26,55;Roe - Lump Fish, Red;5/22/2020;Vegetables;normal
9d4d08ce-121c-4ae8-a2cb-f9401508e9a6;€48,32;Bread - Burger;4/27/2020;Fruits;freezer
6e0f9ab2-ceed-498d-93de-e79e116db664;€71,77;Chicken Breast Halal;5/9/2020;Vegetables;normal
f3a498d8-d15d-4ccc-a66b-7d933a7c26c3;€85,06;Truffle - Whole Black Peeled;10/16/2020;Alcohol;fridge
f7f88757-f090-4bf3-8453-f087a806e4c5;€71,19;Squeeze Bottle;3/13/2020;Vegetables;fridge
44295e47-d2ad-4044-b3b5-abc6304a8c88;€0,78;Muffins - Assorted;12/31/2019;Sweets;normal
2e70c65c-568c-4839-abf6-c3f78f0d7560;€44,45;Oil - Hazelnut;3/12/2020;Sweets;freezer
71085566-5353-45da-a8c6-41b7294786e6;€56,56;Cookie Chocolate Chip With;5/22/2020;Vegetables;freezer
